,position,description,total_price,unit_price,url,region,transit_duration_大钟寺地铁站,transit_distance_大钟寺地铁站,transit_fee_大钟寺地铁站,transit_duration_国贸大厦A座,transit_distance_国贸大厦A座,transit_fee_国贸大厦A座,driving_duration_大钟寺地铁站,driving_distance_大钟寺地铁站,driving_fee_大钟寺地铁站,driving_duration_国贸大厦A座,driving_distance_国贸大厦A座,driving_fee_国贸大厦A座
656,三丰里小区,高楼层(共6层)|1988年建|2室1厅|57.43平米|南北,478万,"83,232元/平",https://bj.ke.com/ershoufang/101116923997.html,chaoyangmenwai1,3026,1910,4.0,1950,1272,2.0,1201,13629,37,821,3258,13
657,吉祥里东区,底层(共6层)|1993年建|1室1厅|41.38平米|东南,383万,"92,557元/平",https://bj.ke.com/ershoufang/101116891252.html,chaoyangmenwai1,3088,1636,4.0,2035,1819,3.0,1171,13444,37,703,3073,13
658,市场街,中楼层(共6层)1室1厅|42.35平米|东西,315万,"74,381元/平",https://bj.ke.com/ershoufang/101116198650.html,chaoyangmenwai1,6660,1144,9.0,6905,1567,9.0,2426,42961,137,2815,44570,142
659,天福园,顶层(共6层)1室1厅|44.13平米|西,465万,"105,371元/平",https://bj.ke.com/ershoufang/101117441440.html,chaoyangmenwai1,3244,1818,4.0,2129,1481,2.0,1180,13565,37,465,2103,13
660,新中西街,高楼层(共7层)1室1厅|44.71平米|东,500万,"111,832元/平",https://bj.ke.com/ershoufang/101117403823.html,chaoyangmenwai1,2506,1221,4.0,1815,1404,3.0,904,11977,37,672,4567,14
661,芳草地西街,顶层(共5层)|1975年建|2室1厅|47.56平米|东,470万,"98,823元/平",https://bj.ke.com/ershoufang/101117168881.html,chaoyangmenwai1,2944,1620,5.0,2212,1119,2.0,1159,15511,37,588,2367,13
662,芳草地西街,顶层(共5层)|1984年建|1室1厅|40.1平米|南,459万,"114,464元/平",https://bj.ke.com/ershoufang/101116842065.html,chaoyangmenwai1,2944,1620,5.0,2212,1119,2.0,1159,15511,37,588,2367,13
663,雅宝里社区,顶层(共6层)|1985年建|1室1厅|46.62平米|西,335万,"71,858元/平",https://bj.ke.com/ershoufang/101116813258.html,chaoyangmenwai1,3072,1964,4.0,1889,1201,2.0,1304,13938,38,536,2344,13
664,四方景园三区,低楼层(共17层)|2007年建|1室1厅|58.11平米|东,298万,"51,283元/平",https://bj.ke.com/ershoufang/101116745757.html,chengshousi1,4163,2066,5.0,2268,1068,2.0,1631,23052,64,1082,8412,25
665,苇子坑1号院,中楼层(共5层)2室1厅|56.63平米|南北,290万,"51,210元/平",https://bj.ke.com/ershoufang/101116555494.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
666,方庄南路18号院,中楼层(共15层)|2013年建|2室1厅|84.58平米|东南,468万,"55,333元/平",https://bj.ke.com/ershoufang/101116465552.html,chengshousi1,4266,1825,5.0,2568,1781,4.0,1631,23284,67,1061,8644,25
667,苇子坑1号院,底层(共5层)2室1厅|48.19平米|南,278万,"57,689元/平",https://bj.ke.com/ershoufang/101115420445.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
668,静馨嘉苑,高楼层(共13层)1室1厅|69.09平米|北,340万,"49,212元/平",https://bj.ke.com/ershoufang/101114967023.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
669,晶城秀府,低楼层(共20层)|2010年建|1室1厅|57.63平米|西南,395万,"68,541元/平",https://bj.ke.com/ershoufang/101117418857.html,chengshousi1,4052,1896,5.0,2483,1682,4.0,1746,23928,67,1156,9288,27
670,方庄南路18号院,中楼层(共15层)|2012年建|2室1厅|85.5平米|西北,449万,"52,515元/平",https://bj.ke.com/ershoufang/101117181369.html,chengshousi1,4266,1825,5.0,2568,1781,4.0,1631,23284,67,1061,8644,25
671,晶城秀府,高楼层(共20层)|2010年建|1室1厅|65.79平米|东,489万,"74,328元/平",https://bj.ke.com/ershoufang/101117130109.html,chengshousi1,4052,1896,5.0,2483,1682,4.0,1746,23928,67,1156,9288,27
672,成寿寺路,低楼层(共6层)|1992年建|1室1厅|55.18平米|东,285万,"51,650元/平",https://bj.ke.com/ershoufang/101117008364.html,chengshousi1,4644,692,5.0,2151,931,2.0,1518,23058,64,970,8418,25
673,苇子坑1号院,中楼层(共6层)1室1厅|54.22平米|南,278万,"51,273元/平",https://bj.ke.com/ershoufang/101116913430.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
674,四方景园三区,中楼层(共14层)|2007年建|2室1厅|74.62平米|东西,440万,"58,966元/平",https://bj.ke.com/ershoufang/101116122907.html,chengshousi1,4163,2066,5.0,2268,1068,2.0,1631,23052,64,1082,8412,25
675,四方景园二区,中楼层(共28层)|2005年建|1室1厅|56.8平米|北,308万,"54,226元/平",https://bj.ke.com/ershoufang/101116056307.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
676,宏大家园,高楼层(共6层)|2000年建|2室2厅|75.92平米|南北,409万,"53,873元/平",https://bj.ke.com/ershoufang/101115925068.html,chengshousi1,4017,1535,5.0,2320,1491,4.0,1592,24112,71,1010,9472,27
677,晶城秀府,中楼层(共20层)|2010年建|2室1厅|70.11平米|西北,500万,"71,317元/平",https://bj.ke.com/ershoufang/101115917578.html,chengshousi1,4052,1896,5.0,2483,1682,4.0,1746,23928,67,1156,9288,27
678,静馨嘉苑,高楼层(共17层)|2002年建|1室1厅|64.07平米|西,385万,"60,091元/平",https://bj.ke.com/ershoufang/101115844011.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
679,华芳园,中楼层(共24层)|1999年建|1室1厅|64.93平米|东,368万,"56,677元/平",https://bj.ke.com/ershoufang/101115777906.html,chengshousi1,3794,1274,5.0,2096,1230,4.0,1562,23341,68,1006,8701,26
680,苇子坑1号院,底层(共6层)2室1厅|50.31平米|南北,286万,"56,848元/平",https://bj.ke.com/ershoufang/101114466325.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
681,四方景园五区,中楼层(共28层)|2005年建|2室2厅|83.82平米|东北,480万,"57,266元/平",https://bj.ke.com/ershoufang/101117286085.html,chengshousi1,4735,798,5.0,2241,1037,2.0,1602,23223,65,1031,8583,25
682,苇子坑1号院,顶层(共6层)2室1厅|54.85平米|南北,298万,"54,330元/平",https://bj.ke.com/ershoufang/101117285825.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
683,苇子坑1号院,高楼层(共6层)|1991年建|1室1厅|52.48平米|西,251万,"47,828元/平",https://bj.ke.com/ershoufang/101117138966.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
684,四方景园五区,中楼层(共28层)|2005年建|2室1厅|80.37平米|西北,475万,"59,102元/平",https://bj.ke.com/ershoufang/101117125857.html,chengshousi1,4735,798,5.0,2241,1037,2.0,1602,23223,65,1031,8583,25
685,苇子坑1号院,中楼层(共6层)|1991年建|1室1厅|47.89平米|南,255万,"53,248元/平",https://bj.ke.com/ershoufang/101117116531.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
686,苇子坑甲1号院,顶层(共6层)2室2厅|71.01平米|南北,350万,"49,289元/平",https://bj.ke.com/ershoufang/101117078366.html,chengshousi1,3616,1067,5.0,1918,1023,4.0,1673,23984,68,1099,9344,27
687,苇子坑22号院,中楼层(共6层)2室1厅|64.74平米|东西,338万,"52,209元/平",https://bj.ke.com/ershoufang/101117052860.html,chengshousi1,3980,1491,5.0,2282,1447,4.0,1804,24252,68,1213,9612,28
688,方庄南路18号院,底层(共18层)|2012年建|3室1厅|91.15平米|西北,448万,"49,150元/平",https://bj.ke.com/ershoufang/101117049682.html,chengshousi1,4266,1825,5.0,2568,1781,4.0,1631,23284,67,1061,8644,25
689,中海城香克林,高楼层(共11层)|2012年建|1室1厅|66.16平米|东,489万,"73,912元/平",https://bj.ke.com/ershoufang/101117010077.html,chengshousi1,4130,1666,5.0,2432,1622,4.0,1846,24783,73,1200,10143,29
690,四方景园五区,低楼层(共20层)2室1厅|64.81平米|西南,425万,"65,577元/平",https://bj.ke.com/ershoufang/101116940574.html,chengshousi1,4735,798,5.0,2241,1037,2.0,1602,23223,65,1031,8583,25
691,晶城秀府,高楼层(共20层)|2010年建|1室1厅|57.63平米|西南,418万,"72,532元/平",https://bj.ke.com/ershoufang/101116933243.html,chengshousi1,4052,1896,5.0,2483,1682,4.0,1746,23928,67,1156,9288,27
692,静馨嘉苑,底层(共13层)2室1厅|84.8平米|西北,499万,"58,845元/平",https://bj.ke.com/ershoufang/101116923988.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
693,苇子坑22号院,顶层(共6层)1室0厅|35.73平米|北,215万,"60,174元/平",https://bj.ke.com/ershoufang/101116921552.html,chengshousi1,3980,1491,5.0,2282,1447,4.0,1804,24252,68,1213,9612,28
694,成寿寺路,低楼层(共7层)1室1厅|62.2平米|东,313万,"50,322元/平",https://bj.ke.com/ershoufang/101116914938.html,chengshousi1,4644,692,5.0,2151,931,2.0,1518,23058,64,970,8418,25
695,四方景园五区,中楼层(共28层)2室1厅|77.34平米|东,495万,"64,004元/平",https://bj.ke.com/ershoufang/101116912566.html,chengshousi1,4735,798,5.0,2241,1037,2.0,1602,23223,65,1031,8583,25
696,华芳园,顶层(共24层)|2001年建|1室1厅|59.84平米|东,332万,"55,482元/平",https://bj.ke.com/ershoufang/101116901623.html,chengshousi1,3794,1274,5.0,2096,1230,4.0,1562,23341,68,1006,8701,26
697,四方景园四区,高楼层(共18层)|2006年建|2室1厅|95.26平米|西南,488万,"51,229元/平",https://bj.ke.com/ershoufang/101116843654.html,chengshousi1,4335,2266,5.0,2533,1377,2.0,1614,23289,65,1039,8649,25
698,苇子坑1号院,低楼层(共6层)|1991年建|1室1厅|52.48平米|东,255万,"48,590元/平",https://bj.ke.com/ershoufang/101116842631.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
699,四方景园二区,中楼层(共28层)|2005年建|1室1厅|53.11平米|北,315万,"59,311元/平",https://bj.ke.com/ershoufang/101116841030.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
700,华芳园,中楼层(共24层)|1999年建|1室1厅|64.95平米|东,340万,"52,348元/平",https://bj.ke.com/ershoufang/101116834377.html,chengshousi1,3794,1274,5.0,2096,1230,4.0,1562,23341,68,1006,8701,26
701,方庄南路18号院,中楼层(共15层)|2013年建|1室1厅|85.09平米|东北,478万,"56,176元/平",https://bj.ke.com/ershoufang/101116798912.html,chengshousi1,4266,1825,5.0,2568,1781,4.0,1631,23284,67,1061,8644,25
702,苇子坑22号院,底层(共6层)|1990年建|3室1厅|53.6平米|南北,328万,"61,195元/平",https://bj.ke.com/ershoufang/101116771461.html,chengshousi1,3980,1491,5.0,2282,1447,4.0,1804,24252,68,1213,9612,28
703,四方景园二区,中楼层(共28层)1室1厅|58.24平米|北,330万,"56,663元/平",https://bj.ke.com/ershoufang/101116745484.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
704,华芳园,中楼层(共24层)|1999年建|3室1厅|96.57平米|西南北,470万,"48,670元/平",https://bj.ke.com/ershoufang/101116722849.html,chengshousi1,3794,1274,5.0,2096,1230,4.0,1562,23341,68,1006,8701,26
705,四方景园三区,中楼层(共17层)2室1厅|65.83平米|西,416万,"63,194元/平",https://bj.ke.com/ershoufang/101116713711.html,chengshousi1,4163,2066,5.0,2268,1068,2.0,1631,23052,64,1082,8412,25
706,四方景园二区,低楼层(共28层)|2005年建|1室1厅|56.84平米|北,330万,"58,058元/平",https://bj.ke.com/ershoufang/101116673987.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
707,静馨嘉苑,低楼层(共7层)|2002年建|1室1厅|52.95平米|北,300万,"56,658元/平",https://bj.ke.com/ershoufang/101116611426.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
708,苇子坑1号院,顶层(共6层)|1989年建|3室1厅|75.52平米|东北,359万,"47,538元/平",https://bj.ke.com/ershoufang/101116478831.html,chengshousi1,3736,1207,5.0,2038,1163,4.0,1595,23600,69,1020,8960,26
709,四方景园二区,低楼层(共28层)1室1厅|56.8平米|北,315万,"55,458元/平",https://bj.ke.com/ershoufang/101116458242.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
710,静馨嘉苑,中楼层(共7层)|2002年建|1室1厅|52.98平米|北,298万,"56,248元/平",https://bj.ke.com/ershoufang/101116329427.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
711,晶城秀府,中楼层(共20层)|2010年建|1室1厅|57.63平米|西南,428万,"74,267元/平",https://bj.ke.com/ershoufang/101116328360.html,chengshousi1,4052,1896,5.0,2483,1682,4.0,1746,23928,67,1156,9288,27
712,静馨嘉苑,中楼层(共17层)|2002年建|1室1厅|64.07平米|西,385万,"60,091元/平",https://bj.ke.com/ershoufang/101116221714.html,chengshousi1,3816,1300,5.0,2118,1256,4.0,1517,23041,67,937,8401,25
713,四方景园二区,中楼层(共28层)|2005年建|1室1厅|56.84平米|北,320万,"56,299元/平",https://bj.ke.com/ershoufang/101116140767.html,chengshousi1,4115,2010,5.0,2162,944,2.0,1528,22766,63,965,8126,24
714,四方景园三区,高楼层(共17层)|2007年建|2室1厅|69.07平米|西,418万,"60,519元/平",https://bj.ke.com/ershoufang/101116077809.html,chengshousi1,4163,2066,5.0,2268,1068,2.0,1631,23052,64,1082,8412,25
715,中海城北区,顶层(共15层)|2007年建|1室1厅|42平米|北,349万,"83,096元/平",https://bj.ke.com/ershoufang/101116057671.html,chengshousi1,3596,1043,5.0,1898,999,4.0,1697,24211,71,1078,9571,28
716,华芳园,顶层(共18层)|2001年建|1室1厅|66.06平米|东,348万,"52,680元/平",https://bj.ke.com/ershoufang/101116025578.html,chengshousi1,3794,1274,5.0,2096,1230,4.0,1562,23341,68,1006,8701,26
717,宏大家园,中楼层(共6层)|2000年建|2室1厅|75.92平米|南北,425万,"55,980元/平",https://bj.ke.com/ershoufang/101116006460.html,chengshousi1,4017,1535,5.0,2320,1491,4.0,1592,24112,71,1010,9472,27
718,方庄南路18号院,低楼层(共17层)|2012年建|2室1厅|85.18平米|西南,498万,"58,465元/平",https://bj.ke.com/ershoufang/101116005759.html,chengshousi1,4266,1825,5.0,2568,1781,4.0,1631,23284,67,1061,8644,25
